atID,wthp6,wtlp6,wthp5,wtlp5,wtal,wtfe,s1hp6,s1lp6,s1hp5,s1lp5,s1al,s1fe
AT4G23250,0.3821776459999999,0.1097857535,0.27594065349999997,0.119745246,0.44876865749999995,0.6064572535,0.3484820925,0.1255045185,0.22182219,0.116280908,1.5246229375,0.211656354
AT2G01008,0.560238728,1.2986891975,1.0921646955,0.3849583385,0.621404926,0.721267217,0.32094758,0.3292764925,0.4558858840000001,0.23256181699999998,0.28461480299999997,0.2614513885
AT3G62750,0.3822394645,0.1620378875,0.7138875954999999,0.143989887,0.5808992305,0.3032286265,0.6332937785,0.20497578549999998,0.703421126,0.1872380085,0.18886368850000002,0.143146997
AT2G45850,0.585799663,0.3130569595,0.6797754460000001,0.42901374400000003,0.946970538,0.562175954,0.48047471350000004,0.7786851365,0.7822215404999999,0.166698525,0.4249432985,0.32678678
AT5G23155,0.8656099345,0.43386152850000004,0.8627213945000001,0.5487589900000001,1.21047166,0.35110330199999995,0.3798032305,0.46015337849999993,0.9042053635,0.565958867,0.8459287855,0.5632857395
AT4G15490,0.458674994,0.2392230375,0.6891171875000001,0.6685042365,0.8912216815,0.840183895,1.4908132264999998,1.1778919735,1.6911020045000003,1.6961786650000001,1.4681721209999998,3.6942446479999997
AT1G08810,0.636736076,0.595899415,0.781324608,0.57448159,0.5206866105,0.3042553055,1.109116683,0.9729161875000001,0.754170938,0.685635648,0.211812014,0.1369088895
AT5G40040,0.458674994,0.3001078865,0.5728209675,0.262996154,0.38038853399999994,0.186365306,0.4453669495,0.6651291645,1.0781690444999998,1.277227807,0.4695206795,0.49171224050000006
AT5G53895,0.8911090505,0.8993585305,0.3712972135,0.692009898,0.8345468899999999,0.3279359735,0.5374370509999999,0.608351178,0.5942325584999999,0.421497762,0.547600551,0.638033203
AT5G40410,1.0946692484999998,0.7871866775,1.2890704165,1.2701863850000001,0.9676033985,0.821123281,1.4994146085,1.282464144,1.441229212,1.2909755454999998,1.1614075375000001,1.462660507
AT4G24260,0.7131097869999999,0.9309940050000001,0.47284637500000004,0.6200149545,0.7617030025,0.467453283,0.7387800175,0.8737163845,0.8925176130000001,0.42404466649999994,1.5581254274999998,0.23343481749999997
AT5G01225,0.4332995155,0.23490668,0.19611843650000002,0.28354589750000003,0.5548766725,0.8679712775,0.47479477449999996,0.33048030399999995,0.3006226045,0.496699703,2.8466687545,1.1389378685
AT5G52570,0.662235192,0.43817788550000003,0.5472632749999999,0.580393426,0.7689445705,0.140030649,0.5830395100000001,0.8689011390000001,0.7419294345,0.9558805589999999,1.4138391205,0.45439342050000003
AT5G04660,0.5605478209999999,0.454478187,0.6821373005,0.5450640925,0.45862211999999997,0.44428595449999997,0.8100236759999999,0.7918374945,0.4436443795,0.32915221,0.9266471980000001,0.5041884555
AT4G27460,0.7640462004999999,0.916623961,0.8968335430000001,1.406786478,10.84262803,4.90158606,0.7112455055,0.2486014145,0.3245518595,0.3043678855,0.071483518,1.2511139770000002
AT1G49490,0.8657953899999999,1.340887645,1.3844269765,0.816189021,1.286853377,0.6517652315,0.8470247530000001,1.3750877689999998,1.2165157195,0.9156505604999999,0.820341918,0.7655300199999999
AT2G18480,0.38248673899999996,0.1620378875,0.317819974,0.5737426105000001,13.819636250000002,1.4198804450000002,0.214596158,0.0,0.05720871,0.25649717299999997,0.047215921999999994,0.087113855
AT5G60770,0.7386089029999999,0.774237604,1.517726433,2.0458732165,1.9926416130000002,0.40205801249999995,1.1603990815,0.16792633549999997,0.7728713395,1.216622573,0.0229483255,0.2614513885
AT1G77765,1.24741667,1.3667857909999999,1.5642237854999999,1.5529933035,1.2212510575,0.772221928,1.2068667235000001,1.4109334075,1.9303945515,1.7133222755000002,0.6800134225,2.0136896799999997
AT5G26070,0.8149826135,0.9175890904999999,1.5502640125,1.0975179805000002,0.693322879,0.3979512975,0.801422294,0.9573562075,2.1586756394999997,1.5303291075,0.303605317,0.6753520235
AT3G53530,0.662358829,0.482762433,0.7952843815,0.5487589900000001,1.152870934,0.34904994450000004,0.7320719485,0.9083582109999999,0.3934483205,0.491605894,0.5882201195,0.644271311
AT3G10470,0.9167936215,1.2339972785,1.6084649605,1.525053765,1.403740789,1.5439305165000001,1.5231624945,1.618316816,1.3910331525,1.327645424,0.584262308,1.6773810029999998
AT4G15150,0.8659808455,0.5350145665,0.9572906695000001,0.9079947285,0.7158076085,1.2484019795,1.0198050775,0.8199031425,0.48916533900000003,0.8379017145000001,1.036111744,1.126571478
AT5G67180,0.8151062505,0.8078033364999999,1.297624873,1.3781079595,1.1519449990000001,2.473703689,2.1184270655,1.36851159,1.738960514,1.0584137290000002,2.596875713,3.096374758
AT3G12685,0.8153535245000001,0.5153630364999999,0.6611976405,0.640564698,0.9694552675000001,1.2000139650000001,0.793849042,1.293208879,0.7798839904999999,0.7070240995,0.9226893860000001,1.1795404784999999
AT2G24270,0.5864178475,0.12608605499999997,3.016663707,0.1432509075,2.4683587635,0.766061856,0.9048522735,0.412359194,0.8487804515,0.023935356,0.091793303,1.0674741939999999
AT3G15500,0.739041632,0.9132727325,1.0045753065,2.0415810215,2.5684829650000003,7.9224447455,0.9941638785,0.8211069545,0.9473887730000001,1.7903864010000001,5.1122344685000005,3.9087454955
AT2G42610,1.324099473,1.3471342605,0.8232039280000001,1.2429858265,1.8876254430000001,1.4270671954999998,2.07574605,2.1077396545,2.4166685875000002,1.9586186145,1.7359142255,2.2441701795
AT4G26520,0.9171645325,0.40989364,0.39685490549999997,0.4752860875,1.1933766289999999,0.4437726155,0.6143606484999999,0.7284833295,1.0232978845,0.42064879349999995,0.654426556,0.553873666
AT1G08270,1.1969748045,1.7920146040000002,1.516151863,1.5368774365,1.4290033225,1.5258965815,1.6427671080000001,1.6541624545,1.925719451,1.656961882,1.4138391205,1.126681302
AT1G57770,0.968100946,1.058045189,1.7347845300000002,1.6286831445,1.4091304875000001,0.32639595499999996,0.66185642,0.9203067574999999,0.806150795,0.8883193315,0.8794312755,0.1929420315
AT5G52750,2.0619047354999998,2.302605441,1.7541496205000002,0.9366732465,2.083672376,1.477508567,2.5068316785,2.9151371289999997,1.7225976625000001,2.4332451455,5.835783821,2.2159339604999997
AT2G34220,1.146162028,1.0633266755,0.702289676,1.447885965,1.1474812355,0.913279256,1.06730085,1.1001816395000001,1.4482418625,1.781732472,1.0846469365,0.7873084834999999
AT5G48100,1.095287433,1.472255187,1.079779491,1.6808673245,2.0162181875,2.0870458565,1.2230413575,0.735059508,0.7349167839999999,0.7959737794999999,1.7417120334999998,1.191906869
AT1G26540,1.451471416,0.8840233579999999,0.9728250125,1.0732733395,1.0746373475,0.937473263,1.256255809,0.6836538895000001,1.0425520389999998,0.7095710040000001,0.98493801,1.176366513
AT2G20180,1.6040952005,2.3179406135000002,3.13159671,2.366965386,5.6718038565,2.0963530224999998,1.8735379,2.6892289954999997,2.7727161049999998,1.5294801395,1.175120969,1.7833190035
AT4G10060,0.7901016825,0.6371327339999999,1.183584831,0.4811979235,1.190598825,0.47001998,1.598029832,0.46015337849999993,0.83475515,0.468519506,0.094431844,0.544571417
AT1G72490,1.1970984415,1.664507578,1.7154194390000002,1.9592403649999999,3.4974325375,3.4698988105,0.9884839394999999,1.7277042325,1.0810603475,1.9065030615,6.640294492,2.4489294815
AT4G33660,1.3752831605,1.084908464,1.1061244685,0.961656867,1.9721746625,1.5181964909999999,0.6381085345,1.32368215,0.8685883585,1.2329172155,5.606821289000001,1.4128654725
AT2G18060,1.019222815,1.3154987865,1.1138916399999998,1.047550739,1.6492209450000002,1.31379725,1.2430026175000002,1.2430070715000001,1.4932090690000002,1.3918107795,1.4447030695,1.4285156529999998
AT2G45760,1.756966259,1.1970803175,1.1999064590000001,1.3612531135000001,1.4505621174999999,1.496569181,2.6056098485000003,0.8025822295,1.977699308,1.8569344125,1.806599199,1.8984494295
AT3G49830,0.993847336,0.5359796955,0.702289676,0.5722646515,1.3327487704999998,0.6816059715,0.8470247530000001,0.982457111,0.877938559,0.8283988170000001,0.78236089,0.7655300199999999
AT1G60190,1.095658344,1.2828981835,2.0262595265,1.4075254575,1.1627243964999998,2.5704797169999996,1.896257656,1.268754665,1.4120711045,1.7039836259999999,4.467042806499999,5.063443369
AT1G58120,0.892221783,0.6903499965,0.49457332,0.742716118,1.2041560265,1.1742799405,0.76631453,1.1778919735,0.460560984,0.402656214,0.346863427,0.267689496
AT5G02390,1.8080263095,2.4080748365,3.3889595580000003,3.6488337609999997,2.960245011,2.3594070645,2.0425315985,2.3563410685,2.4814437005,2.3955620505,0.4695206795,1.6089814699999998
AT2G15130,1.808088128,0.9152029905,0.8170113265000001,1.016655283,0.5485610384999999,0.49164729,0.8726659520000001,1.351747798,1.352524844,1.9757622255,1.0899240190000001,0.774942093
AT5G20230,2.164210292,0.9405918495000001,1.139449333,5.3549680695,17.536071319500003,4.510821513,1.910538977,1.4318657555,1.9589989065000002,9.6389093665,27.791986125,7.77437336
AT2G11810,1.884461839,3.3462805865,2.6146148365,1.910751083,3.3740635814999997,1.8270718504999999,1.7604784085,3.4720826885000005,2.3904017824999997,2.304065467,4.1188601095,1.1389378685
AT1G10060,1.37571589,0.989492754,1.3068609375,1.2635355700000002,2.7058373270000002,2.5972404205000004,0.610574022,0.78822606,1.27839953,1.1516082495000002,2.8355938645,1.748844677
AT1G62700,1.8590863595,1.8528994525,1.058839831,1.691071355,1.795834655,1.403899867,1.473773409,1.084064537,1.2357698735,1.4047095495000002,1.440745258,1.531169864
AT2G19440,2.240893095,2.4205146225,2.8409089985,1.5985266675,1.9523018275,2.665202388,2.3521193005,3.078894909,1.7512020175,2.3519361795,2.3299321534999997,2.315304382
AT5G05630,1.6813343705000001,1.7493603145,1.779707313,1.815250478,2.0108284885,2.3187191405,1.9874625740000003,1.513744645,2.0226665145,1.630315373,1.583712295,2.8785901205
AT1G44446,1.884894568,3.158800395,3.92913727,3.3006827149999998,3.0495898145,5.8647933475,2.383440439,2.3916295855,2.4621895465,2.647814383,3.863789985,7.5777082415
AT1G17960,2.7497626805,4.0514564685000005,3.2812177945,3.3323171504999998,2.0026609855,2.0314710915,3.3690029355,3.0537940050000003,4.8204193790000005,2.9820604014999996,2.019730484,2.4741015595
AT2G33240,1.6051461144999999,2.111318179,1.8844056134999998,3.0810029864999997,2.3614907245,1.6541204255,0.9922705655,1.5095760889999998,1.8200984784999998,1.270436062,2.7804623189999997,1.4315797940000001
AT3G16150,2.1648284765000003,2.097403977,3.116062367,4.806806377,6.8915348645,6.2879653310000005,2.5600073895,2.3192916185000003,2.83582996,3.6232212094999996,5.283704733,6.8992920765
AT5G52890,2.164952114,1.5863572985,1.8146067465,2.026801432,1.937058666,1.4301472315,1.9361801760000001,1.838852582,1.9847119585,1.292673482,1.516186588,1.437817902
AT1G04800,1.172897514,0.084852737,3.7886465745,0.119745246,0.848864117,0.046334657,2.97664875,0.20497578549999998,1.4120711045,0.14191420049999998,0.0485351925,0.0778116055
AT3G61198,2.3684504935,1.34809939,2.3432922155,1.8644787395,1.1601125025,1.151625951,0.9733374355,1.3661039670000001,1.0425520389999998,1.5201414895,0.2065349315,0.6659399500000001
AT1G15580,1.503644199,0.8936212020000001,0.9169859185,1.09825696,0.5197606754999999,0.49318730850000003,2.0814259885,1.0404389090000001,1.374116549,0.823305008,0.2859340735,0.7656398440000001
AT4G03292,2.2159503455,1.07292452,1.2479783815,1.9775731705,1.9640071595000002,2.5936470455,3.012947591,2.4979626894999996,3.0506394995,2.5665054165,1.908946667,2.9097806575
AT1G64970,2.36857413,2.5998179405,2.4223271475,2.9847634020000005,2.497325037,4.0732089695,2.750855661,2.578080646,2.7359915935,3.5308756575,2.3109416395,6.4418345145
AT5G57560,3.920311092,7.632187893,3.202864471,8.184059594499999,43.963657070000004,5.268602881,4.0728381355,3.951317914,4.769669566499999,10.2807548945,27.928078985,5.122430828500001
AT1G08230,2.2668867585,1.4243194115,1.8828310445,2.1348646885,3.5585710930000003,4.376437596500001,2.5125116175,2.925881864,2.2520551075,2.0202370655,6.160740374,3.9210020615000003
AT1G27720,2.216012164,2.8855557835,2.9137513285,4.32768371,5.011745104999999,2.8912289395000004,2.2314865575000002,2.4937941335,2.3880642325,3.362479196,5.2520422385000005,2.296809708
AT2G24395,2.9283183105,2.659281819,2.280473235,2.8768418275,2.6807407029999997,2.8880818455000004,2.4765386695,2.4555408720000003,2.777391205,2.5023400615,1.904988855,2.461735169
AT1G21150,2.24151128,2.3145893845,2.1045071735,2.5263321605,1.9855659545000002,2.5550124785,2.4973651135,2.997016019,2.2345847510000003,2.4938503799999996,2.1830073050000003,2.2499689910000003
AT2G17442,2.5468206675,2.2517742785,2.213036222,2.5461429245,2.5404426265,2.599293778,2.491685174,2.9085609505,1.887211142,2.4468286360000002,1.842740231,1.770842789
AT3G49160,2.3942587015,2.8030891465,2.0184923550000002,2.885709581,3.716890135,6.687456646999999,2.1820974719999997,2.2756659900000002,2.846287666,4.699791766000001,6.0745019725,5.673240352999999
AT4G33905,2.139947546,1.1515306410000001,1.4921687405000001,1.566153252,2.7833108885,1.9742892505,1.923792168,1.293208879,2.1399752375,1.9732153215000001,4.1655553055,2.2998738495
AT3G51410,2.5215070075,3.217299144,2.1633897300000005,3.177242571,3.7607677495,3.8168283395,3.003481026,1.82208879,1.4144086544999999,2.207475074,0.5515583625,2.12564614
AT2G31830,2.6741307919999997,2.4823646005,1.700672381,2.196513919,2.037776982,1.6839611655,1.5515621895000002,2.1986023455,1.469833567,1.194385153,0.9712245785,1.011441052
AT2G01860,3.3864369385,3.5356375905000004,2.8943862375,3.2910759815,2.739267364,2.5122711975,3.3101472855000003,3.3418524925,3.4119158695000005,3.1701473785000003,2.240777392,2.6389171960000004
AT1G47578,2.4706942310000004,2.4593618415,2.0703950245000002,3.7413784485,2.5458323254999997,2.6929897705,2.897129604,2.0976416094999997,2.8819046715,2.3690797905,2.3404863185,2.1254264915000003
AT1G70250,3.513808881,5.6632026255,5.2609799675,6.513851917,4.532490124500001,3.643876914,3.581868727,3.8605447905,4.056898240000001,5.357931937,3.035532443,3.1993584420000003
AT5G12360,2.750689958,2.8726067105,3.337056888,2.3603145705,2.7140048300000004,3.842562364,3.2655729559999997,3.3531543485000004,3.3949992655,2.9820604014999996,3.079589098,3.8748202889999996
AT2G22730,2.9033137425,4.0879175875,3.3083500565,3.963275115,3.6645131975,2.4839704755,3.0262007825,3.1906003805,3.0686636085,3.1726942830000002,3.765921055,2.4151140995000002
AT5G41980,2.470941505,1.901344516,1.6200628794999998,2.22149754,2.066577345,2.1663012889999997,1.9418601149999999,2.608553917,2.199521498,1.708228467,1.823749717,1.7800352135000002
AT5G44700,2.3947532495,2.7345367109999996,3.994423781,4.1887249975000005,2.6617938024999996,6.8697152384999995,3.1079391355,2.503981746,3.5491550390000004,5.505953163000001,8.906138025,10.307023081
AT3G62050,3.132558512,3.9920460359999996,3.6423859815,4.216664536,3.9811512815,2.9519370975,3.491528992,4.75213921,4.638335542,3.37368003,3.1391991815000004,3.5445300714999997
AT4G39952,2.95449743,3.3903558465000003,2.4773789565,3.0354696225,2.7320257955000002,2.2734111625,2.748962348,2.7125689665,2.7557995005,2.333094632,2.742481291,1.9356584255
AT5G24570,2.751060869,3.315100954,6.760704527000001,4.250515910499999,3.96574221,2.2718711445,3.597880414,4.7951181485,6.832628187,5.8111700165,2.0898947315000003,2.7512031285000003
AT4G32295,3.0054956620000004,2.760434857,2.7664920985,2.930362284,3.231153611,4.11697693,3.0005595835000003,2.697008986,2.91807543,2.7486496165,3.9537432919999995,3.2584557255
AT3G51340,4.2011722785,4.477194569,2.332481581,1.648493909,2.030535414,1.6880678800000002,3.3557497445,5.4961825195,2.9367758320000004,2.447677604,1.5744774005,1.5467102205
AT1G15510,3.3109286860000005,4.2034406695,3.722995483,4.5135120645,4.1411562835,3.1141083965,3.9720037054999997,3.795986814,3.9863405215,3.19153583,3.4678706395,2.704362411
AT1G79120,3.2600540915,3.2925540370000004,2.90057884,4.0271412845,2.8821773349999997,4.174605052,3.7773688075000003,3.3663067065,3.237398436,3.4590695890000003,3.6409030805,3.084228016
AT5G20140,3.0057429355,4.4043257755,3.6253827454999996,3.0155171765000004,4.9073230500000005,3.2778197134999996,3.482062427,5.7621048475,4.167870605,3.9121434199999996,3.931315692,4.503221771
AT1G52930,3.3618650995,41.8993893115,41.8109849805,84.97681134,82.73848006,47.779954493,97.88393335500001,44.02560217400001,91.430607805,44.7721790795,35.095145003,48.1125690825
AT1G32950,3.3109905050000004,3.5207582595,4.292772987499999,3.5233183610000003,5.7418699395,4.438239491500001,2.2684876345,3.0143369325,3.5718542490000003,4.0268906405000005,12.71531719,5.997292463499999
AT3G14580,3.6162998925,3.45606634,3.129234856,3.6767733,3.4712440685,3.278333053,3.2664381395,3.7087355570000002,4.1608579545,3.485551849,2.8166033505,3.1930105099999997
AT3G09405,5.473346242,5.144032519,4.174902198500001,4.670064603,12.231623385499999,12.313524076,3.235117001,4.2334469115,3.312631256,4.236366069,33.04663199,7.6751127645
AT3G20930,4.048857586,4.2274085575,5.047752618500001,4.55682849,4.848036364,3.9115510104999998,4.411690716,5.2027516655,4.4381050564999995,3.6685450174999996,5.475727688,4.1326584155
AT1G23090,2.7261181194999997,2.370192747,4.1191687805,3.819285228,6.3783521175,4.2817149255,3.2550782609999995,2.488421766,3.1959988245,2.0278777785,1.2223368909999999,3.2148987985
AT4G36880,4.6848518405,6.2260990414999995,7.1886281190000005,7.225814261,21.57064872,21.83502782,1.2354293650000001,1.4527981030000001,2.1137084325,3.8403373514999997,98.23053894,59.480762164999994
AT4G04972,4.5831026505,3.8899278685,4.139321156,2.7225062270000002,2.262624278,5.0255690735,3.4830905564999997,5.33955804,3.7866637880000003,3.6121846235,1.1194686974999999,3.1586460075
AT1G06420,3.2858004815,2.6166275295,2.173518756,2.389732068,1.6007136565,1.331831185,2.7451757225,2.269089811,1.6134090950000002,2.1450076549999997,1.3246843585,1.7551926084999998
AT1G44180,2.420932369,2.3937047935,2.7494888625,2.541709048,7.0456524375,8.888285788,1.758585095,2.9312542314999996,3.8882859525,4.054906589,12.721114995,8.495577683
AT2G27690,4.125293115,4.2154246135,6.014385029,5.013042793,4.416528647,6.361506973000001,4.770667503,2.881052424,4.564763981,5.4913564565,5.977952312499999,5.032472480000001
AT4G10420,3.6928590585,2.796842531,3.56335105,3.0325137045000004,3.3686738834999996,2.3938678584999997,3.225650436,3.3824238085000005,3.4002281185000003,3.814704059,2.470260649,2.772871768
AT1G29230,3.616608985,3.862608752,3.8454843054999994,3.45931051,2.985507545,2.1143198995,3.757407548,3.6692784840000003,3.4948376315,3.252305313,1.361346116,1.8982297815
AT3G57580,4.1762295285,4.2403576305,4.659452169,4.3232498335,3.9270883845,4.163824926,4.9985168525,4.3409838270000005,3.9746527699999996,4.2806766605,3.6828419204999996,3.8869670315000002
AT1G30260,4.04910486,4.08360123,3.291241144,3.2793939915,2.8130371865,5.7983043405000005,1.8754312125,2.437016147,1.6823055565,1.9638766715,0.6610229085,1.580964899
AT4G37240,6.0333376965,10.019083339,9.780834402,10.657185233500002,14.47589488,8.4712068185,5.0793900225,5.019265348999999,6.5833091475,8.315372262,3.3188279754999996,7.095517898
AT4G20235,3.947479307,3.782984056,3.332438856,4.1366825,4.1277649915,3.7679269855,2.9883345219999997,2.9312542314999996,3.9489397175,2.8230025899999998,3.1030581495000003,3.2772798715
AT3G47600,3.8712292335000003,2.9780761064999997,2.65796305,3.5048438739999996,4.9740172135,3.5316336475,3.832437832,3.450593219,3.048855702,2.876816079,5.4377466595,3.2738862575
AT1G73655,3.9730402419999997,3.579257009,5.093462686500001,5.0204325875,5.038693598,7.9723727775,4.608218927,4.8812551625000005,4.115336995,4.5765548645,4.29189255,6.949416584
AT5G14890,4.176538621000001,3.5759057800000003,3.0316221180000005,2.7834164785,2.9531693530000003,2.3187191405,3.6025322235,4.655904151,3.9512772684999997,3.385565584,3.3051145435,2.888112018
AT5G66650,2.8537991545,3.589819982,3.35169827,4.2071994845,22.077681745,7.9090979225,2.2058453580000004,2.6163339074999996,2.313938918,3.2719958285,3.5936871585,4.973155547999999
AT3G01760,4.1003503655,3.3539481725,3.7377425420000003,3.3167985814999996,4.266045288,2.9097091555,3.6577641940000003,3.7708859099999996,4.5642102285,2.79142652,1.602702809,2.59842441
AT2G04270,3.718790904,4.0730382565,3.9222630589999996,3.743595387,4.0315104395,2.8181335790000004,3.084191249,3.944831303,4.2706002739999995,3.175241187,3.9569025585,2.8971946189999995
AT4G35720,3.2355440715,2.6415605465,3.187330128,4.6280844545,5.3785764369999995,4.4088450329999995,3.90470962,4.1712965585,2.616899073,2.2134178515,2.8933639515,1.4658344730000001
AT2G31290,3.9986629945,5.2907352334999995,4.3245232825,4.485572526,3.957740617,4.4067916755,3.797330068,5.209327844000001,4.4929762165,4.0532086525,3.8461187414999998,4.0049419505
AT4G25410,3.6934772440000003,2.2892005265,4.111401609,3.8265333409999998,3.0863917709999997,7.8957511,3.1344455174999997,3.14641763,3.8765982009999997,3.94727961,3.193532182,6.2707807705
AT1G66020,3.7698509545,3.3280500265,3.840078988,4.9719433055,4.106040286500001,2.409848436,4.5237220780000005,2.7041422864999998,3.1416814175,3.2512920965000003,4.76141323,3.109070621
AT2G43500,4.1768477135,4.640599980999999,3.9757402985,5.821983701000001,10.656172261,9.368639610999999,2.492550357,2.224907061,4.0370903335,7.125396198499999,21.847501389999998,7.338254965
AT5G37450,5.7539601545,5.1497698475,1.3921941485,0.7192104565,0.33002937600000004,0.748027921,4.6168203084999995,5.6312279615,2.7756074075,0.6633982279999999,0.0242675965,0.0778116055
AT4G37970,4.8382792655,4.8060425425,4.6074438225000005,4.73688669,3.5962989835,2.3938678584999997,6.030872885,5.783594317,5.0790886195,5.6409113705,7.1195707915,4.0459838575000004
